"play_id","player_id","pos_x","pos_y","event_code","event_description"
"58MI7ZYHS2X8YTIG","VBu77WHS",119.418908885137,246.736442336508,3,"Ball was hit"
"58MI7ZYHS2X8YTIG","ztxOgU8Q",20.8109147880145,309.172555039254,3,"Ball was hit"
"E0C2R10WDP7BDCJB","Q7BVGkSJ",146.29527662862,255.804081134949,3,"Ball was hit"
"E0C2R10WDP7BDCJB","ZJHY8vam",19.6807548344445,326.332102186716,3,"Ball was hit"
"E0C2R10WDP7BDCJB","odc8M81Y",-125.614908745312,258.374272539459,3,"Ball was hit"
"G3RAS6X7CV28G9W1","qYxdzueR",51.22188121661,359.181743925526,4,"Ball was caught"
"G3RAS6X7CV28G9W1","Hd4F7Lms",-110.990641263166,161.598035485288,4,"Ball was caught"
"G3RAS6X7CV28G9W1","NIoaSYgd",73.4070851646078,325.276358239341,4,"Ball was caught"
"PRQK9OMU4IP32C9X","JsNXi2SQ",125.927591998487,268.184044871689,3,"Ball was hit"
"PRQK9OMU4IP32C9X","o3VFDgcx",-155.430030298932,269.757056353705,3,"Ball was hit"
"PRQK9OMU4IP32C9X","9t2eSQyj",-8.14174040792103,331.900344458876,3,"Ball was hit"
"7MV605Y1HIIU021G","ZBZpe3pR",-146.004511113695,264.932606732393,3,"Ball was hit"
"7MV605Y1HIIU021G","RG4D3d7I",143.549533624872,245.191733252126,3,"Ball was hit"
"7MV605Y1HIIU021G","0edDF44C",18.2738816458825,312.841375410641,3,"Ball was hit"
"P2KY1Z476Y4D98QI","k0dRVNyt",-137.358692442528,249.129113009923,4,"Ball was caught"
"P2KY1Z476Y4D98QI","nAEzxETm",118.4386788116,248.11073530004,4,"Ball was caught"
"P2KY1Z476Y4D98QI","DM93xt4A",-19.6916552665931,304.837931632632,4,"Ball was caught"
"UTCWI52BXGUVG8JD","Wb361vjo",-16.4160813252849,326.358632565068,3,"Ball was hit"
"UTCWI52BXGUVG8JD","eB1xw40v",-133.214686952248,243.802663692806,3,"Ball was hit"
"UTCWI52BXGUVG8JD","5Hhocirz",127.397596115742,277.656195899688,3,"Ball was hit"
"E0NP1J4W0S8B1G8J","TB5nDENV",-135.750540857802,253.118893919374,3,"Ball was hit"
"E0NP1J4W0S8B1G8J","lidv8EGG",-5.80667704566461,315.060627471401,3,"Ball was hit"
"E0NP1J4W0S8B1G8J","GR11wwzx",124.978742098306,256.545646171675,3,"Ball was hit"
"BAV7B1Y2F2V2XPDT","kqrPWvsd",-75.1225668734467,325.181726365742,4,"Ball was caught"
"BAV7B1Y2F2V2XPDT","l3JwS1ej",90.1613419016754,283.101264083453,4,"Ball was caught"
"BAV7B1Y2F2V2XPDT","VM3uztNy",-61.7925453294761,327.181395896389,4,"Ball was caught"
"GXM9OT85TFFMRKQI","tRDf57da",-15.4009969165866,302.395760844885,3,"Ball was hit"
"GXM9OT85TFFMRKQI","Edvypxe2",-134.755476234619,238.796720532365,3,"Ball was hit"
"GXM9OT85TFFMRKQI","ZJ4PS7yS",116.492670963157,242.718739696853,3,"Ball was hit"
"PYB0DRXRXEQ8I0EY","6EZRlVTi",99.1107954231268,251.309918341171,4,"Ball was caught"
"PYB0DRXRXEQ8I0EY","2f8gQt6r",-62.7949364238784,319.204629445992,4,"Ball was caught"
"PYB0DRXRXEQ8I0EY","SDYo3MCQ",-130.451114232848,265.076344342356,4,"Ball was caught"
"6G5UFEX1ZQJDPDGM","elnV0CAx",-129.643781570456,151.770086190325,4,"Ball was caught"
"6G5UFEX1ZQJDPDGM","uFV5yXTy",27.359049489709,307.035288646642,4,"Ball was caught"
"6G5UFEX1ZQJDPDGM","CEqoG9cV",164.269176171793,248.049274154618,4,"Ball was caught"
"ELWWBCE7ZWNDAWRR","cP7u2ZD6",-61.2082668116646,286.376647039525,4,"Ball was caught"
"ELWWBCE7ZWNDAWRR","AlZgStIU",116.971710296933,278.287096473737,4,"Ball was caught"
"ELWWBCE7ZWNDAWRR","q7n25eZP",34.8890630962205,280.886407970038,4,"Ball was caught"
"5W4KEATIYXAGKT1H","Jcx5rmRB",119.33259931015,234.727765090638,3,"Ball was hit"
"5W4KEATIYXAGKT1H","ARIDV6cm",14.9078257442716,322.119439618647,3,"Ball was hit"
"5W4KEATIYXAGKT1H","u0pmwfF4",-149.965509372408,270.691804607718,3,"Ball was hit"
"XZ2ULRMF6MRAMR73","wyo97MDy",86.3125818056267,291.903885001449,4,"Ball was caught"
"XZ2ULRMF6MRAMR73","Aa2ppBdI",-83.6347214762692,277.135476648623,4,"Ball was caught"
"XZ2ULRMF6MRAMR73","6CbEWE5j",31.4760350367403,320.634481999765,4,"Ball was caught"
"X6XC6P3QC02WWP77","KUAYfHmA",-11.1565679838899,384.953135087611,4,"Ball was caught"
"X6XC6P3QC02WWP77","GOaCb0zr",-112.154319294679,276.689308146369,4,"Ball was caught"
"X6XC6P3QC02WWP77","1X1RqhAE",25.0736314592224,326.769455913547,4,"Ball was caught"
"NZLUQ6934VAJXKPY","BfUh1uOR",126.093136975556,244.810748131544,3,"Ball was hit"
"NZLUQ6934VAJXKPY","muDBOKBx",-121.318184553111,247.728522619454,3,"Ball was hit"
"NZLUQ6934VAJXKPY","v6OZCfGc",6.36016197533529,308.453934925674,3,"Ball was hit"
"YRQ9P45VKDDUWR8Q","B8RtKr20",-37.9427385228661,275.992099348622,4,"Ball was caught"
"YRQ9P45VKDDUWR8Q","oHdfeTl4",-70.8552743070304,262.076296483183,4,"Ball was caught"
"YRQ9P45VKDDUWR8Q","jHCGab2W",90.7799126367833,254.652535501656,4,"Ball was caught"
"BB17V7AIBR01NWI6","wja3b2Wl",-126.658389213115,287.323454691869,3,"Ball was hit"
"BB17V7AIBR01NWI6","VWztaKut",133.757953302496,272.35237516452,3,"Ball was hit"
"BB17V7AIBR01NWI6","tF5seSJz",15.0248117680419,319.863165909248,3,"Ball was hit"
"MWNFEEUHLWJKKSV9","CuugEufU",-11.9418597764991,315.741962305917,3,"Ball was hit"
"MWNFEEUHLWJKKSV9","aEpHkzmf",135.244255610326,248.950584050021,3,"Ball was hit"
"MWNFEEUHLWJKKSV9","xfbsKjNz",-138.148096477115,248.771149826938,3,"Ball was hit"
